"Ámbito","Área","Indicador","Sex","Año","Fuente","Unidad","Valor"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","34.636"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","34.495"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","20.68"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","20.496"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","174.644"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","161.723"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","149.284"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","142.682"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","119.9"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","25.198"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","20.177"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","15.032"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","13.663"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","14.314"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","94.078"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","84.742"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","80.161"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","78.18"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","66.064"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","39.529"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","39.943"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","36.98"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","40.515"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","27.494"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","15.84"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","16.862"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","17.111"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","10.325"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","12.029"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","204.308"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","176.332"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","167.828"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","127.616"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","113.238"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","16.354"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","9.354"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","5.841"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","9.496"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","8.026"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","124.542"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","107.8"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","97.477"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","76.72"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","63.633"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","44.489"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","41.404"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","47.126"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","31.044"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","33.113"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","18.923"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","17.774"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","17.384"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","10.355"
"Indicadores de empleo: Agricultura","Armenia","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","8.467"
"Indicadores de empleo: Agricultura","Australia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","311.3"
"Indicadores de empleo: Agricultura","Australia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","314.2"
"Indicadores de empleo: Agricultura","Australia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","318.393"
"Indicadores de empleo: Agricultura","Australia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","329.66"
